时间戳,通道1,通道2,通道3
688.0,-0.925077,-0.967533,-0.992631
689.0,-0.927445,-0.970633,-0.994739
690.0,-0.929776,-0.973579,-0.996493
691.0,-0.932071,-0.976371,-0.997893
692.0,-0.934329,-0.97901,-0.998939
693.0,-0.93655,-0.981494,-0.999629
694.0,-0.938734,-0.983823,-0.999965
695.0,-0.940881,-0.985996,-0.999945
696.0,-0.942991,-0.988014,-0.99957
697.0,-0.945063,-0.989876,-0.99884
698.0,-0.947098,-0.991581,-0.997755
699.0,-0.949096,-0.99313,-0.996315
700.0,-0.951057,-0.994522,-0.994522
701.0,-0.952979,-0.995757,-0.992375
702.0,-0.954865,-0.996835,-0.989876
703.0,-0.956712,-0.997755,-0.987024
704.0,-0.958522,-0.998518,-0.983823
705.0,-0.960294,-0.999123,-0.980271
706.0,-0.962028,-0.99957,-0.976371
707.0,-0.963724,-0.99986,-0.972125
708.0,-0.965382,-0.999991,-0.967533
709.0,-0.967001,-0.999965,-0.962597
710.0,-0.968583,-0.999781,-0.957319
711.0,-0.970127,-0.999439,-0.951702
712.0,-0.971632,-0.998939,-0.945746
713.0,-0.973099,-0.998281,-0.939454
714.0,-0.974527,-0.997466,-0.932828
715.0,-0.975917,-0.996493,-0.925871
716.0,-0.977268,-0.995363,-0.918584
717.0,-0.978581,-0.994075,-0.910972
718.0,-0.979855,-0.992631,-0.903036
719.0,-0.981091,-0.99103,-0.894779
720.0,-0.982287,-0.989272,-0.886204
721.0,-0.983445,-0.987359,-0.877314
722.0,-0.984564,-0.985289,-0.868112
723.0,-0.985645,-0.983064,-0.858602
724.0,-0.986686,-0.980683,-0.848787
725.0,-0.987688,-0.978148,-0.838671
726.0,-0.988652,-0.975458,-0.828256
727.0,-0.989576,-0.972614,-0.817547
728.0,-0.990461,-0.969616,-0.806548
729.0,-0.991308,-0.966466,-0.795262
730.0,-0.992115,-0.963163,-0.783693
731.0,-0.992883,-0.959707,-0.771847
732.0,-0.993611,-0.9561,-0.759725
733.0,-0.994301,-0.952343,-0.747334
734.0,-0.994951,-0.948434,-0.734678
735.0,-0.995562,-0.944376,-0.72176
736.0,-0.996134,-0.940169,-0.708586
737.0,-0.996666,-0.935814,-0.69516
738.0,-0.997159,-0.93131,-0.681488
739.0,-0.997613,-0.92666,-0.667573
740.0,-0.998027,-0.921863,-0.653421
741.0,-0.998402,-0.916921,-0.639036
742.0,-0.998737,-0.911834,-0.624425
743.0,-0.999033,-0.906603,-0.609592
744.0,-0.999289,-0.901228,-0.594542
745.0,-0.999507,-0.895712,-0.579281
746.0,-0.999684,-0.890054,-0.563814
747.0,-0.999822,-0.884255,-0.548147
748.0,-0.999921,-0.878317,-0.532285
749.0,-0.99998,-0.87224,-0.516234
750.0,-1.0,-0.866025,-0.5
751.0,-0.99998,-0.859674,-0.483588
752.0,-0.999921,-0.853187,-0.467004
753.0,-0.999822,-0.846565,-0.450254
754.0,-0.999684,-0.839809,-0.433345
755.0,-0.999507,-0.832921,-0.416281
756.0,-0.999289,-0.825902,-0.399069
757.0,-0.999033,-0.818751,-0.381716
758.0,-0.998737,-0.811472,-0.364227
759.0,-0.998402,-0.804064,-0.346608
760.0,-0.998027,-0.79653,-0.328867
761.0,-0.997613,-0.78887,-0.311008
762.0,-0.997159,-0.781085,-0.293039
763.0,-0.996666,-0.773177,-0.274966
764.0,-0.996134,-0.765146,-0.256795
765.0,-0.995562,-0.756995,-0.238533
766.0,-0.994951,-0.748724,-0.220187
767.0,-0.994301,-0.740335,-0.201762
768.0,-0.993611,-0.73183,-0.183265
769.0,-0.992883,-0.723208,-0.164703
770.0,-0.992115,-0.714473,-0.146083
771.0,-0.991308,-0.705624,-0.127411
772.0,-0.990461,-0.696664,-0.108693
773.0,-0.989576,-0.687595,-0.089937
774.0,-0.988652,-0.678416,-0.071149
775.0,-0.987688,-0.669131,-0.052336
776.0,-0.986686,-0.659739,-0.033504
777.0,-0.985645,-0.650244,-0.01466
778.0,-0.984564,-0.640646,0.004189
779.0,-0.983445,-0.630947,0.023036
780.0,-0.982287,-0.621148,0.041876
781.0,-0.981091,-0.611251,0.0607
782.0,-0.979855,-0.601257,0.079503
783.0,-0.978581,-0.591169,0.098278
784.0,-0.977268,-0.580987,0.117017
785.0,-0.975917,-0.570714,0.135716
786.0,-0.974527,-0.56035,0.154366
787.0,-0.973099,-0.549898,0.172961
788.0,-0.971632,-0.539359,0.191494
789.0,-0.970127,-0.528735,0.20996
790.0,-0.968583,-0.518027,0.228351
791.0,-0.967001,-0.507238,0.246661
792.0,-0.965382,-0.496368,0.264883
793.0,-0.963724,-0.48542,0.283011
794.0,-0.962028,-0.474396,0.301039
795.0,-0.960294,-0.463296,0.318959
796.0,-0.958522,-0.452123,0.336767
797.0,-0.956712,-0.440879,0.354454
798.0,-0.954865,-0.429566,0.372016
799.0,-0.952979,-0.418184,0.389445
800.0,-0.951057,-0.406737,0.406737
801.0,-0.949096,-0.395225,0.423883
802.0,-0.947098,-0.383651,0.440879
803.0,-0.945063,-0.372016,0.457719
804.0,-0.942991,-0.360322,0.474396
805.0,-0.940881,-0.348572,0.490904
806.0,-0.938734,-0.336767,0.507238
807.0,-0.93655,-0.324908,0.523391
808.0,-0.934329,-0.312998,0.539359
809.0,-0.932071,-0.301039,0.555135
810.0,-0.929776,-0.289032,0.570714
811.0,-0.927445,-0.276979,0.58609
812.0,-0.925077,-0.264883,0.601257
813.0,-0.922673,-0.252745,0.616211
814.0,-0.920232,-0.240567,0.630947
815.0,-0.917755,-0.228351,0.645458
816.0,-0.915241,-0.216099,0.659739
817.0,-0.912692,-0.203813,0.673787
818.0,-0.910106,-0.191494,0.687595
819.0,-0.907484,-0.179146,0.701158
820.0,-0.904827,-0.166769,0.714473
821.0,-0.902134,-0.154366,0.727533
822.0,-0.899405,-0.141938,0.740335
823.0,-0.896641,-0.129488,0.752875
824.0,-0.893841,-0.117017,0.765146
825.0,-0.891007,-0.104528,0.777146
826.0,-0.888136,-0.092023,0.78887
827.0,-0.885231,-0.079503,0.800313
828.0,-0.882291,-0.06697,0.811472
829.0,-0.879316,-0.054427,0.822343
830.0,-0.876307,-0.041876,0.832921
831.0,-0.873262,-0.029317,0.843204
832.0,-0.870184,-0.016754,0.853187
833.0,-0.867071,-0.004189,0.862867
834.0,-0.863923,0.008377,0.87224
835.0,-0.860742,0.020942,0.881303
836.0,-0.857527,0.033504,0.890054
837.0,-0.854277,0.04606,0.898488
838.0,-0.850994,0.058609,0.906603
839.0,-0.847678,0.071149,0.914395
840.0,-0.844328,0.083678,0.921863
841.0,-0.840945,0.096193,0.929003
842.0,-0.837528,0.108693,0.935814
843.0,-0.834078,0.121176,0.942291
844.0,-0.830596,0.13364,0.948434
845.0,-0.827081,0.146083,0.95424
846.0,-0.823533,0.158503,0.959707
847.0,-0.819952,0.170897,0.964833
848.0,-0.816339,0.183265,0.969616
849.0,-0.812694,0.195604,0.974055
850.0,-0.809017,0.207912,0.978148
851.0,-0.805308,0.220187,0.981893
852.0,-0.801567,0.232427,0.985289
853.0,-0.797794,0.244631,0.988335
854.0,-0.79399,0.256795,0.99103
855.0,-0.790155,0.26892,0.993373
856.0,-0.786288,0.281002,0.995363
857.0,-0.782391,0.293039,0.996999
858.0,-0.778462,0.305031,0.998281
859.0,-0.774503,0.316974,0.999208
860.0,-0.770513,0.328867,0.999781
861.0,-0.766493,0.340708,0.999998
862.0,-0.762443,0.352495,0.99986
863.0,-0.758362,0.364227,0.999366
864.0,-0.754251,0.375901,0.998518
865.0,-0.750111,0.387516,0.997314
866.0,-0.745941,0.399069,0.995757
867.0,-0.741742,0.41056,0.993845
868.0,-0.737513,0.421985,0.991581
869.0,-0.733255,0.433345,0.988964
870.0,-0.728969,0.444635,0.985996
871.0,-0.724653,0.455856,0.982678
872.0,-0.720309,0.467004,0.97901
873.0,-0.715936,0.478079,0.974994
874.0,-0.711536,0.489078,0.970633
875.0,-0.707107,0.5,0.965926
876.0,-0.70265,0.510843,0.960876
877.0,-0.698165,0.521605,0.955485
878.0,-0.693653,0.532285,0.949754
879.0,-0.689114,0.542881,0.943686
880.0,-0.684547,0.553392,0.937282
881.0,-0.679953,0.563814,0.930545
882.0,-0.675333,0.574148,0.923478
883.0,-0.670686,0.584391,0.916083
884.0,-0.666012,0.594542,0.908362
885.0,-0.661312,0.604599,0.900319
886.0,-0.656586,0.614561,0.891955
887.0,-0.651834,0.624425,0.883275
888.0,-0.647056,0.634191,0.874281
889.0,-0.642253,0.643857,0.864976
890.0,-0.637424,0.653421,0.855364
891.0,-0.63257,0.662881,0.845448
892.0,-0.627691,0.672238,0.835232
893.0,-0.622788,0.681488,0.824719
894.0,-0.61786,0.69063,0.813913
895.0,-0.612907,0.699663,0.802817
896.0,-0.60793,0.708586,0.791437
897.0,-0.60293,0.717397,0.779775
898.0,-0.597905,0.726095,0.767836
899.0,-0.592857,0.734678,0.755625
900.0,-0.587785,0.743145,0.743145
901.0,-0.58269,0.751494,0.730401
902.0,-0.577573,0.759725,0.717397
903.0,-0.572432,0.767836,0.704139
904.0,-0.567269,0.775826,0.69063
905.0,-0.562083,0.783693,0.676876
906.0,-0.556876,0.791437,0.662881
907.0,-0.551646,0.799055,0.648651
908.0,-0.546394,0.806548,0.634191
909.0,-0.541121,0.813913,0.619505
910.0,-0.535827,0.821149,0.604599
911.0,-0.530511,0.828256,0.589478
912.0,-0.525175,0.835232,0.574148
913.0,-0.519817,0.842076,0.558614
914.0,-0.51444,0.848787,0.542881
915.0,-0.509041,0.855364,0.526956
916.0,-0.503623,0.861806,0.510843
917.0,-0.498185,0.868112,0.494549
918.0,-0.492727,0.874281,0.478079
919.0,-0.48725,0.880312,0.461439
920.0,-0.481754,0.886204,0.444635
921.0,-0.476238,0.891955,0.427673
922.0,-0.470704,0.897566,0.41056
923.0,-0.465151,0.903036,0.3933
924.0,-0.45958,0.908362,0.375901
925.0,-0.45399,0.913545,0.358368
926.0,-0.448383,0.918584,0.340708
927.0,-0.442758,0.923478,0.322927
928.0,-0.437116,0.928226,0.305031
929.0,-0.431456,0.932828,0.287026
930.0,-0.425779,0.937282,0.26892
931.0,-0.420086,0.941588,0.250718
932.0,-0.414376,0.945746,0.232427
933.0,-0.408649,0.949754,0.214053
934.0,-0.402906,0.953612,0.195604
935.0,-0.397148,0.957319,0.177085
936.0,-0.391374,0.960876,0.158503
937.0,-0.385584,0.964281,0.139864
938.0,-0.379779,0.967533,0.121176
939.0,-0.373959,0.970633,0.102445
940.0,-0.368125,0.973579,0.083678
941.0,-0.362275,0.976371,0.064881
942.0,-0.356412,0.97901,0.04606
943.0,-0.350534,0.981494,0.027224
944.0,-0.344643,0.983823,0.008377
945.0,-0.338738,0.985996,-0.010472
946.0,-0.33282,0.988014,-0.029317
947.0,-0.326888,0.989876,-0.048152
948.0,-0.320944,0.991581,-0.06697
949.0,-0.314987,0.99313,-0.085765
950.0,-0.309017,0.994522,-0.104528
951.0,-0.303035,0.995757,-0.123255
952.0,-0.297042,0.996835,-0.141938
953.0,-0.291036,0.997755,-0.16057
954.0,-0.285019,0.998518,-0.179146
955.0,-0.278991,0.999123,-0.197657
956.0,-0.272952,0.99957,-0.216099
957.0,-0.266902,0.99986,-0.234463
958.0,-0.260842,0.999991,-0.252745
959.0,-0.254771,0.999965,-0.270936
960.0,-0.24869,0.999781,-0.289032
961.0,-0.242599,0.999439,-0.307024
962.0,-0.236499,0.998939,-0.324908
963.0,-0.230389,0.998281,-0.342676
964.0,-0.224271,0.997466,-0.360322
965.0,-0.218143,0.996493,-0.377841
966.0,-0.212007,0.995363,-0.395225
967.0,-0.205863,0.994075,-0.412469
968.0,-0.19971,0.992631,-0.429566
969.0,-0.193549,0.99103,-0.44651
970.0,-0.187381,0.989272,-0.463296
971.0,-0.181206,0.987359,-0.479917
972.0,-0.175023,0.985289,-0.496368
973.0,-0.168833,0.983064,-0.512642
974.0,-0.162637,0.980683,-0.528735
975.0,-0.156434,0.978148,-0.544639
976.0,-0.150226,0.975458,-0.56035
977.0,-0.144011,0.972614,-0.575862
978.0,-0.13779,0.969616,-0.591169
979.0,-0.131564,0.966466,-0.606266
980.0,-0.125333,0.963163,-0.621148
981.0,-0.119097,0.959707,-0.635809
982.0,-0.112856,0.9561,-0.650244
983.0,-0.106611,0.952343,-0.664448
984.0,-0.100362,0.948434,-0.678416
985.0,-0.094108,0.944376,-0.692143
986.0,-0.087851,0.940169,-0.705624
987.0,-0.081591,0.935814,-0.718855
988.0,-0.075327,0.93131,-0.73183
989.0,-0.06906,0.92666,-0.744545
990.0,-0.062791,0.921863,-0.756995
991.0,-0.056519,0.916921,-0.769177
992.0,-0.050244,0.911834,-0.781085
993.0,-0.043968,0.906603,-0.792715
994.0,-0.03769,0.901228,-0.804064
995.0,-0.031411,0.895712,-0.815128
996.0,-0.02513,0.890054,-0.825902
997.0,-0.018848,0.884255,-0.836382
998.0,-0.012566,0.878317,-0.846565
999.0,-0.006283,0.87224,-0.856447
1000.0,-0.0,0.866025,-0.866025
1000.9999999999999,0.006283,0.859674,-0.875296
1002.0,0.012566,0.853187,-0.884255
1002.9999999999999,0.018848,0.846565,-0.8929
1004.0,0.02513,0.839809,-0.901228
1004.9999999999999,0.031411,0.832921,-0.909236
1006.0,0.03769,0.825902,-0.916921
1006.9999999999999,0.043968,0.818751,-0.92428
1008.0,0.050244,0.811472,-0.93131
1008.9999999999999,0.056519,0.804064,-0.93801
1010.0,0.062791,0.79653,-0.944376
1010.9999999999999,0.06906,0.78887,-0.950407
1012.0,0.075327,0.781085,-0.9561
1012.9999999999999,0.081591,0.773177,-0.961454
1014.0,0.087851,0.765146,-0.966466
1014.9999999999999,0.094108,0.756995,-0.971134
1016.0,0.100362,0.748724,-0.975458
1016.9999999999999,0.106611,0.740335,-0.979435
1018.0,0.112856,0.73183,-0.983064
1018.9999999999999,0.119097,0.723208,-0.986343
1020.0,0.125333,0.714473,-0.989272
1020.9999999999999,0.131564,0.705624,-0.99185
1022.0,0.13779,0.696664,-0.994075
1022.9999999999999,0.144011,0.687595,-0.995947
1024.0,0.150226,0.678416,-0.997466
1025.0,0.156434,0.669131,-0.99863
1026.0,0.162637,0.659739,-0.999439
1027.0,0.168833,0.650244,-0.999893
1028.0,0.175023,0.640646,-0.999991
1029.0,0.181206,0.630947,-0.999735
1030.0,0.187381,0.621148,-0.999123
1031.0,0.193549,0.611251,-0.998156
1032.0,0.19971,0.601257,-0.996835
1033.0,0.205863,0.591169,-0.995159
1034.0,0.212007,0.580987,-0.99313
1035.0,0.218143,0.570714,-0.990748
1036.0,0.224271,0.56035,-0.988014
1037.0,0.230389,0.549898,-0.984929
1038.0,0.236499,0.539359,-0.981494
1039.0,0.242599,0.528735,-0.97771
1040.0,0.24869,0.518027,-0.973579
1041.0,0.254771,0.507238,-0.969102
1042.0,0.260842,0.496368,-0.964281
1043.0,0.266902,0.48542,-0.959117
1044.0,0.272952,0.474396,-0.953612
1045.0,0.278991,0.463296,-0.947768
1046.0,0.285019,0.452123,-0.941588
1047.0,0.291036,0.440879,-0.935073
1048.0,0.297042,0.429566,-0.928226
1049.0,0.303035,0.418184,-0.92105
1050.0,0.309017,0.406737,-0.913545
1051.0,0.314987,0.395225,-0.905717
1052.0,0.320944,0.383651,-0.897566
1053.0,0.326888,0.372016,-0.889097
1054.0,0.33282,0.360322,-0.880312
1055.0,0.338738,0.348572,-0.871214
1056.0,0.344643,0.336767,-0.861806
1057.0,0.350534,0.324908,-0.852093
1058.0,0.356412,0.312998,-0.842076
1059.0,0.362275,0.301039,-0.83176
1060.0,0.368125,0.289032,-0.821149
1061.0,0.373959,0.276979,-0.810246
1062.0,0.379779,0.264883,-0.799055
1063.0,0.385584,0.252745,-0.787581
1064.0,0.391374,0.240567,-0.775826
1065.0,0.397148,0.228351,-0.763796
1066.0,0.402906,0.216099,-0.751494
1067.0,0.408649,0.203813,-0.738926
1068.0,0.414376,0.191494,-0.726095
1069.0,0.420086,0.179146,-0.713006
1070.0,0.425779,0.166769,-0.699663
1071.0,0.431456,0.154366,-0.686072
1072.0,0.437116,0.141938,-0.672238
1073.0,0.442758,0.129488,-0.658164
1074.0,0.448383,0.117017,-0.643857
1075.0,0.45399,0.104528,-0.62932
1076.0,0.45958,0.092023,-0.614561
1077.0,0.465151,0.079503,-0.599582
1078.0,0.470704,0.06697,-0.584391
1079.0,0.476238,0.054427,-0.568993
1080.0,0.481754,0.041876,-0.553392
1081.0,0.48725,0.029317,-0.537594
1082.0,0.492727,0.016754,-0.521605
1083.0,0.498185,0.004189,-0.505431
1084.0,0.503623,-0.008377,-0.489078
1085.0,0.509041,-0.020942,-0.472551
1086.0,0.51444,-0.033504,-0.455856
1087.0,0.519817,-0.04606,-0.438999
1088.0,0.525175,-0.058609,-0.421985
1089.0,0.530511,-0.071149,-0.404822
1090.0,0.535827,-0.083678,-0.387516
1091.0,0.541121,-0.096193,-0.370071
1092.0,0.546394,-0.108693,-0.352495
1093.0,0.551646,-0.121176,-0.334794
1094.0,0.556876,-0.13364,-0.316974
1095.0,0.562083,-0.146083,-0.299041
1096.0,0.567269,-0.158503,-0.281002
1097.0,0.572432,-0.170897,-0.262863
1098.0,0.577573,-0.183265,-0.244631
1099.0,0.58269,-0.195604,-0.226311
1100.0,0.587785,-0.207912,-0.207912
1101.0,0.592857,-0.220187,-0.189438
1102.0,0.597905,-0.232427,-0.170897
1103.0,0.60293,-0.244631,-0.152296
1104.0,0.60793,-0.256795,-0.13364
1105.0,0.612907,-0.26892,-0.114937
1106.0,0.61786,-0.281002,-0.096193
1107.0,0.622788,-0.293039,-0.077415
1108.0,0.627691,-0.305031,-0.058609
1109.0,0.63257,-0.316974,-0.039783
1110.0,0.637424,-0.328867,-0.020942
1111.0,0.642253,-0.340708,-0.002094
1112.0,0.647056,-0.352495,0.016754
1113.0,0.651834,-0.364227,0.035597
1114.0,0.656586,-0.375901,0.054427
1115.0,0.661312,-0.387516,0.073238
1116.0,0.666012,-0.399069,0.092023
1117.0,0.670686,-0.41056,0.110775
1118.0,0.675333,-0.421985,0.129488
1119.0,0.679953,-0.433345,0.148155
1120.0,0.684547,-0.444635,0.166769
1121.0,0.689114,-0.455856,0.185324
1122.0,0.693653,-0.467004,0.203813
1123.0,0.698165,-0.478079,0.222229
1124.0,0.70265,-0.489078,0.240567
1125.0,0.707107,-0.5,0.258819
1126.0,0.711536,-0.510843,0.276979
1127.0,0.715936,-0.521605,0.295041
1128.0,0.720309,-0.532285,0.312998
1129.0,0.724653,-0.542881,0.330844
1130.0,0.728969,-0.553392,0.348572
1131.0,0.733255,-0.563814,0.366176
1132.0,0.737513,-0.574148,0.383651
1133.0,0.741742,-0.584391,0.400989
1134.0,0.745941,-0.594542,0.418184
1135.0,0.750111,-0.604599,0.435231
1136.0,0.754251,-0.614561,0.452123
1137.0,0.758362,-0.624425,0.468855
1138.0,0.762443,-0.634191,0.48542
1139.0,0.766493,-0.643857,0.501813
1140.0,0.770513,-0.653421,0.518027
1141.0,0.774503,-0.662881,0.534057
1142.0,0.778462,-0.672238,0.549898
1143.0,0.782391,-0.681488,0.565543
1144.0,0.786288,-0.69063,0.580987
1145.0,0.790155,-0.699663,0.596225
1146.0,0.79399,-0.708586,0.611251
1147.0,0.797794,-0.717397,0.62606
1148.0,0.801567,-0.726095,0.640646
1149.0,0.805308,-0.734678,0.655005
1150.0,0.809017,-0.743145,0.669131
1151.0,0.812694,-0.751494,0.683019
1152.0,0.816339,-0.759725,0.696664
1153.0,0.819952,-0.767836,0.710062
1154.0,0.823533,-0.775826,0.723208
1155.0,0.827081,-0.783693,0.736097
1156.0,0.830596,-0.791437,0.748724
1157.0,0.834078,-0.799055,0.761086
1158.0,0.837528,-0.806548,0.773177
1159.0,0.840945,-0.813913,0.784993
1160.0,0.844328,-0.821149,0.79653
1161.0,0.847678,-0.828256,0.807784
1162.0,0.850994,-0.835232,0.818751
1163.0,0.854277,-0.842076,0.829428
1164.0,0.857527,-0.848787,0.839809
1165.0,0.860742,-0.855364,0.849893
1166.0,0.863923,-0.861806,0.859674
1167.0,0.867071,-0.868112,0.86915
1168.0,0.870184,-0.874281,0.878317
1169.0,0.873262,-0.880312,0.887172
1170.0,0.876307,-0.886204,0.895712
1171.0,0.879316,-0.891955,0.903933
1172.0,0.882291,-0.897566,0.911834
1173.0,0.885231,-0.903036,0.91941
1174.0,0.888136,-0.908362,0.92666
1175.0,0.891007,-0.913545,0.93358
1176.0,0.893841,-0.918584,0.940169
1177.0,0.896641,-0.923478,0.946424
1178.0,0.899405,-0.928226,0.952343
1179.0,0.902134,-0.932828,0.957923
1180.0,0.904827,-0.937282,0.963163
1181.0,0.907484,-0.941588,0.96806
1182.0,0.910106,-0.945746,0.972614
1183.0,0.912692,-0.949754,0.976822
1184.0,0.915241,-0.953612,0.980683
1185.0,0.917755,-0.957319,0.984196
1186.0,0.920232,-0.960876,0.987359
1187.0,0.922673,-0.964281,0.990171
1188.0,0.925077,-0.967533,0.992631
1189.0,0.927445,-0.970633,0.994739
1190.0,0.929776,-0.973579,0.996493
1191.0,0.932071,-0.976371,0.997893
1192.0,0.934329,-0.97901,0.998939
1193.0,0.93655,-0.981494,0.999629
1194.0,0.938734,-0.983823,0.999965
1195.0,0.940881,-0.985996,0.999945
1196.0,0.942991,-0.988014,0.99957
1197.0,0.945063,-0.989876,0.99884
1198.0,0.947098,-0.991581,0.997755
1199.0,0.949096,-0.99313,0.996315
1200.0,0.951057,-0.994522,0.994522
1201.0,0.952979,-0.995757,0.992375
1202.0,0.954865,-0.996835,0.989876
1203.0,0.956712,-0.997755,0.987024
1204.0,0.958522,-0.998518,0.983823
1205.0,0.960294,-0.999123,0.980271
1206.0,0.962028,-0.99957,0.976371
1207.0,0.963724,-0.99986,0.972125
1208.0,0.965382,-0.999991,0.967533
1209.0,0.967001,-0.999965,0.962597
1210.0,0.968583,-0.999781,0.957319
1211.0,0.970127,-0.999439,0.951702
1212.0,0.971632,-0.998939,0.945746
1213.0,0.973099,-0.998281,0.939454
1214.0,0.974527,-0.997466,0.932828
1215.0,0.975917,-0.996493,0.925871
1216.0,0.977268,-0.995363,0.918584
1217.0,0.978581,-0.994075,0.910972
1218.0,0.979855,-0.992631,0.903036
1219.0,0.981091,-0.99103,0.894779
1220.0,0.982287,-0.989272,0.886204
1221.0,0.983445,-0.987359,0.877314
1222.0,0.984564,-0.985289,0.868112
1223.0,0.985645,-0.983064,0.858602
1224.0,0.986686,-0.980683,0.848787
1225.0,0.987688,-0.978148,0.838671
1226.0,0.988652,-0.975458,0.828256
1227.0,0.989576,-0.972614,0.817547
1228.0,0.990461,-0.969616,0.806548
1229.0,0.991308,-0.966466,0.795262
1230.0,0.992115,-0.963163,0.783693
1231.0,0.992883,-0.959707,0.771847
1232.0,0.993611,-0.9561,0.759725
1233.0,0.994301,-0.952343,0.747334
1234.0,0.994951,-0.948434,0.734678
1235.0,0.995562,-0.944376,0.72176
1236.0,0.996134,-0.940169,0.708586
1237.0,0.996666,-0.935814,0.69516
1238.0,0.997159,-0.93131,0.681488
1239.0,0.997613,-0.92666,0.667573
1240.0,0.998027,-0.921863,0.653421
1241.0,0.998402,-0.916921,0.639036
1242.0,0.998737,-0.911834,0.624425
1243.0,0.999033,-0.906603,0.609592
1244.0,0.999289,-0.901228,0.594542
1245.0,0.999507,-0.895712,0.579281
1246.0,0.999684,-0.890054,0.563814
1247.0,0.999822,-0.884255,0.548147
1248.0,0.999921,-0.878317,0.532285
1249.0,0.99998,-0.87224,0.516234
1250.0,1.0,-0.866025,0.5
1251.0,0.99998,-0.859674,0.483588
1252.0,0.999921,-0.853187,0.467004
1253.0,0.999822,-0.846565,0.450254
1254.0,0.999684,-0.839809,0.433345
1255.0,0.999507,-0.832921,0.416281
1256.0,0.999289,-0.825902,0.399069
1257.0,0.999033,-0.818751,0.381716
1258.0,0.998737,-0.811472,0.364227
1259.0,0.998402,-0.804064,0.346608
1260.0,0.998027,-0.79653,0.328867
1261.0,0.997613,-0.78887,0.311008
1262.0,0.997159,-0.781085,0.293039
1263.0,0.996666,-0.773177,0.274966
1264.0,0.996134,-0.765146,0.256795
1265.0,0.995562,-0.756995,0.238533
1266.0,0.994951,-0.748724,0.220187
1267.0,0.994301,-0.740335,0.201762
1268.0,0.993611,-0.73183,0.183265
1269.0,0.992883,-0.723208,0.164703
1270.0,0.992115,-0.714473,0.146083
1271.0,0.991308,-0.705624,0.127411
1272.0,0.990461,-0.696664,0.108693
1273.0,0.989576,-0.687595,0.089937
1274.0,0.988652,-0.678416,0.071149
1275.0,0.987688,-0.669131,0.052336
1276.0,0.986686,-0.659739,0.033504
1277.0,0.985645,-0.650244,0.01466
1278.0,0.984564,-0.640646,-0.004189
1279.0,0.983445,-0.630947,-0.023036
1280.0,0.982287,-0.621148,-0.041876
1281.0,0.981091,-0.611251,-0.0607
1282.0,0.979855,-0.601257,-0.079503
1283.0,0.978581,-0.591169,-0.098278
1284.0,0.977268,-0.580987,-0.117017
1285.0,0.975917,-0.570714,-0.135716
1286.0,0.974527,-0.56035,-0.154366
1287.0,0.973099,-0.549898,-0.172961
1288.0,0.971632,-0.539359,-0.191494
1289.0,0.970127,-0.528735,-0.20996
1290.0,0.968583,-0.518027,-0.228351
1291.0,0.967001,-0.507238,-0.246661
1292.0,0.965382,-0.496368,-0.264883
1293.0,0.963724,-0.48542,-0.283011
1294.0,0.962028,-0.474396,-0.301039
1295.0,0.960294,-0.463296,-0.318959
1296.0,0.958522,-0.452123,-0.336767
1297.0,0.956712,-0.440879,-0.354454
1298.0,0.954865,-0.429566,-0.372016
1299.0,0.952979,-0.418184,-0.389445
1300.0,0.951057,-0.406737,-0.406737
1301.0,0.949096,-0.395225,-0.423883
1302.0,0.947098,-0.383651,-0.440879
1303.0,0.945063,-0.372016,-0.457719
1304.0,0.942991,-0.360322,-0.474396
1305.0,0.940881,-0.348572,-0.490904
1306.0,0.938734,-0.336767,-0.507238
1307.0,0.93655,-0.324908,-0.523391
1308.0,0.934329,-0.312998,-0.539359
