时间戳,输入,输出
8810.0,-0.145748,-0.646799
8820.0,-0.138129,-0.641091
8830.0,-0.1305,-0.635344
8840.0,-0.122861,-0.62956
8850.0,-0.115214,-0.623739
8860.0,-0.107557,-0.61788
8870.0,-0.099893,-0.611986
8880.0,-0.092221,-0.606054
8890.0,-0.084541,-0.600087
8900.0,-0.076855,-0.594084
8910.0,-0.069163,-0.588046
8920.0,-0.061464,-0.581973
8930.0,-0.053761,-0.575865
8940.0,-0.046052,-0.569723
8950.0,-0.038338,-0.563547
8960.0,-0.030621,-0.557337
8970.0,-0.0229,-0.551093
8980.0,-0.015176,-0.544817
8990.0,-0.007449,-0.538508
9000.0,0.00028,-0.532167
9010.0,0.008011,-0.525793
9020.0,0.015743,-0.519388
9030.0,0.023476,-0.512952
9040.0,0.031209,-0.506485
9050.0,0.038942,-0.499987
9060.0,0.046675,-0.493459
9070.0,0.054407,-0.486901
9080.0,0.062137,-0.480313
9090.0,0.069865,-0.473696
9100.0,0.077591,-0.467051
9110.0,0.085314,-0.460377
9120.0,0.093034,-0.453675
9130.0,0.100749,-0.446945
9140.0,0.108461,-0.440188
9150.0,0.116168,-0.433404
9160.0,0.123869,-0.426594
9170.0,0.131565,-0.419757
9180.0,0.139255,-0.412894
9190.0,0.146938,-0.406006
9200.0,0.154614,-0.399093
9210.0,0.162282,-0.392155
9220.0,0.169943,-0.385193
9230.0,0.177595,-0.378207
9240.0,0.185238,-0.371198
9250.0,0.192871,-0.364165
9260.0,0.200495,-0.35711
9270.0,0.208108,-0.350033
9280.0,0.215711,-0.342933
9290.0,0.223302,-0.335812
9300.0,0.230881,-0.32867
9310.0,0.238448,-0.321507
9320.0,0.246002,-0.314324
9330.0,0.253544,-0.307121
9340.0,0.261071,-0.299899
9350.0,0.268585,-0.292657
9360.0,0.276083,-0.285397
9370.0,0.283567,-0.278119
9380.0,0.291036,-0.270823
9390.0,0.298488,-0.263509
9400.0,0.305924,-0.256178
9410.0,0.313343,-0.248831
9420.0,0.320744,-0.241467
9430.0,0.328128,-0.234088
9440.0,0.335494,-0.226694
9450.0,0.34284,-0.219284
9460.0,0.350168,-0.211861
9470.0,0.357475,-0.204423
9480.0,0.364763,-0.196971
9490.0,0.37203,-0.189507
9500.0,0.379276,-0.182029
9510.0,0.3865,-0.17454
9520.0,0.393703,-0.167038
9530.0,0.400883,-0.159525
9540.0,0.40804,-0.152001
9550.0,0.415174,-0.144466
9560.0,0.422284,-0.136922
9570.0,0.429369,-0.129367
9580.0,0.43643,-0.121804
9590.0,0.443466,-0.114231
9600.0,0.450477,-0.106651
9610.0,0.457461,-0.099062
9620.0,0.464418,-0.091466
9630.0,0.471349,-0.083863
9640.0,0.478252,-0.076253
9650.0,0.485128,-0.068637
9660.0,0.491975,-0.061015
9670.0,0.498793,-0.053389
9680.0,0.505583,-0.045757
9690.0,0.512342,-0.038121
9700.0,0.519072,-0.030481
9710.0,0.525771,-0.022838
9720.0,0.532439,-0.015192
9730.0,0.539076,-0.007543
9740.0,0.545681,0.000107
9750.0,0.552254,0.00776
9760.0,0.558794,0.015413
9770.0,0.565301,0.023067
9780.0,0.571775,0.030722
9790.0,0.578214,0.038376
9800.0,0.58462,0.04603
9810.0,0.59099,0.053682
9820.0,0.597326,0.061333
9830.0,0.603625,0.068982
9840.0,0.609889,0.076628
9850.0,0.616116,0.084271
9860.0,0.622307,0.091911
9870.0,0.62846,0.099547
9880.0,0.634576,0.107178
9890.0,0.640653,0.114805
9900.0,0.646692,0.122426
9910.0,0.652692,0.130042
9920.0,0.658653,0.137652
9930.0,0.664574,0.145254
9940.0,0.670455,0.15285
9950.0,0.676295,0.160438
9960.0,0.682095,0.168018
9970.0,0.687853,0.17559
9980.0,0.69357,0.183152
9990.0,0.699244,0.190705
10000.0,0.704876,0.198248
10010.0,0.710466,0.205781
10020.0,0.716012,0.213303
10030.0,0.721515,0.220814
10040.0,0.726973,0.228312
10050.0,0.732388,0.235799
10060.0,0.737757,0.243273
10070.0,0.743082,0.250734
10080.0,0.748361,0.258181
10090.0,0.753594,0.265614
10100.0,0.758782,0.273033
10110.0,0.763922,0.280437
10120.0,0.769016,0.287825
10130.0,0.774063,0.295197
10140.0,0.779062,0.302553
10150.0,0.784013,0.309892
10160.0,0.788916,0.317214
10170.0,0.793771,0.324518
10180.0,0.798576,0.331804
10190.0,0.803332,0.339072
10200.0,0.808038,0.34632
10210.0,0.812695,0.353548
10220.0,0.817301,0.360757
10230.0,0.821857,0.367945
10240.0,0.826362,0.375112
10250.0,0.830815,0.382258
10260.0,0.835217,0.389382
10270.0,0.839567,0.396484
10280.0,0.843865,0.403563
10290.0,0.84811,0.410619
10300.0,0.852303,0.417651
10310.0,0.856442,0.424659
10320.0,0.860528,0.431643
10330.0,0.864561,0.438601
10340.0,0.868539,0.445535
10350.0,0.872463,0.452442
10360.0,0.876332,0.459323
10370.0,0.880147,0.466178
10380.0,0.883906,0.473005
10390.0,0.88761,0.479805
10400.0,0.891259,0.486576
10410.0,0.894851,0.49332
10420.0,0.898387,0.500034
10430.0,0.901867,0.506719
10440.0,0.905289,0.513374
10450.0,0.908655,0.519999
10460.0,0.911964,0.526593
10470.0,0.915215,0.533157
10480.0,0.918408,0.539688
10490.0,0.921543,0.546188
10500.0,0.92462,0.552656
10510.0,0.927639,0.559091
10520.0,0.930598,0.565492
10530.0,0.933499,0.57186
10540.0,0.936341,0.578194
10550.0,0.939123,0.584494
10560.0,0.941846,0.590759
10570.0,0.944508,0.596988
10580.0,0.947111,0.603182
10590.0,0.949653,0.60934
10600.0,0.952135,0.615461
10610.0,0.954556,0.621546
10620.0,0.956917,0.627593
10630.0,0.959216,0.633602
10640.0,0.961454,0.639574
10650.0,0.96363,0.645507
10660.0,0.965745,0.651401
10670.0,0.967798,0.657256
10680.0,0.969789,0.663071
10690.0,0.971718,0.668846
10700.0,0.973585,0.67458
10710.0,0.975389,0.680274
10720.0,0.977131,0.685927
10730.0,0.978809,0.691538
10740.0,0.980425,0.697107
10750.0,0.981978,0.702634
10760.0,0.983467,0.708118
10770.0,0.984893,0.713559
10780.0,0.986255,0.718957
10790.0,0.987554,0.72431
10800.0,0.988789,0.72962
10810.0,0.98996,0.734885
10820.0,0.991067,0.740105
10830.0,0.99211,0.74528
10840.0,0.993089,0.750409
10850.0,0.994003,0.755492
10860.0,0.994853,0.760529
10870.0,0.995638,0.765519
10880.0,0.996359,0.770463
10890.0,0.997015,0.775359
10900.0,0.997606,0.780207
10910.0,0.998132,0.785007
10920.0,0.998593,0.789759
10930.0,0.998989,0.794462
10940.0,0.999319,0.799116
10950.0,0.999585,0.803721
10960.0,0.999785,0.808276
10970.0,0.99992,0.812781
10980.0,0.99999,0.817236
10990.0,0.999994,0.82164
11000.0,0.999932,0.825993
11010.0,0.999805,0.830295
11020.0,0.999613,0.834545
11030.0,0.999355,0.838744
11040.0,0.999031,0.84289
11050.0,0.998642,0.846984
11060.0,0.998186,0.851025
11070.0,0.997666,0.855013
11080.0,0.997079,0.858948
11090.0,0.996427,0.862829
11100.0,0.995709,0.866656
11110.0,0.994925,0.870429
11120.0,0.994076,0.874148
11130.0,0.993161,0.877812
11140.0,0.99218,0.881421
11150.0,0.991134,0.884974
11160.0,0.990022,0.888472
11170.0,0.988844,0.891915
11180.0,0.987601,0.895301
11190.0,0.986292,0.898631
11200.0,0.984918,0.901904
11210.0,0.983479,0.905121
11220.0,0.981974,0.90828
11230.0,0.980403,0.911383
11240.0,0.978767,0.914427
11250.0,0.977067,0.917414
11260.0,0.9753,0.920344
11270.0,0.973469,0.923214
11280.0,0.971573,0.926027
11290.0,0.969612,0.928781
11300.0,0.967586,0.931475
11310.0,0.965495,0.934111
11320.0,0.96334,0.936688
11330.0,0.96112,0.939205
11340.0,0.958836,0.941662
11350.0,0.956487,0.94406
11360.0,0.954074,0.946397
11370.0,0.951597,0.948674
11380.0,0.949056,0.950891
11390.0,0.946451,0.953047
11400.0,0.943783,0.955142
11410.0,0.94105,0.957176
11420.0,0.938255,0.959149
11430.0,0.935396,0.961061
11440.0,0.932473,0.962911
11450.0,0.929488,0.9647
11460.0,0.92644,0.966427
11470.0,0.923329,0.968091
11480.0,0.920156,0.969694
11490.0,0.91692,0.971234
11500.0,0.913622,0.972712
11510.0,0.910262,0.974128
11520.0,0.906841,0.975481
11530.0,0.903357,0.976771
11540.0,0.899812,0.977998
11550.0,0.896206,0.979162
11560.0,0.892539,0.980262
11570.0,0.888811,0.9813
11580.0,0.885022,0.982274
11590.0,0.881173,0.983185
11600.0,0.877264,0.984032
11610.0,0.873294,0.984815
11620.0,0.869265,0.985535
11630.0,0.865177,0.98619
11640.0,0.861029,0.986782
11650.0,0.856822,0.98731
11660.0,0.852556,0.987773
11670.0,0.848231,0.988173
11680.0,0.843849,0.988508
11690.0,0.839408,0.988778
11700.0,0.834909,0.988985
11710.0,0.830353,0.989127
11720.0,0.82574,0.989204
11730.0,0.821069,0.989217
11740.0,0.816342,0.989165
11750.0,0.811559,0.989049
11760.0,0.806719,0.988868
11770.0,0.801824,0.988622
11780.0,0.796872,0.988312
11790.0,0.791866,0.987937
11800.0,0.786805,0.987497
11810.0,0.781689,0.986992
11820.0,0.776518,0.986423
11830.0,0.771294,0.985788
11840.0,0.766016,0.985089
11850.0,0.760685,0.984325
11860.0,0.7553,0.983497
11870.0,0.749863,0.982603
11880.0,0.744373,0.981645
11890.0,0.738831,0.980622
11900.0,0.733238,0.979534
11910.0,0.727593,0.978382
11920.0,0.721897,0.977165
11930.0,0.716151,0.975883
11940.0,0.710354,0.974537
11950.0,0.704508,0.973127
11960.0,0.698611,0.971651
11970.0,0.692666,0.970112
11980.0,0.686671,0.968508
11990.0,0.680629,0.96684
12000.0,0.674538,0.965107
12010.0,0.668399,0.96331
12020.0,0.662214,0.96145
12030.0,0.655981,0.959525
12040.0,0.649702,0.957536
12050.0,0.643376,0.955484
12060.0,0.637005,0.953368
12070.0,0.630589,0.951188
12080.0,0.624128,0.948944
12090.0,0.617622,0.946637
12100.0,0.611072,0.944267
12110.0,0.604479,0.941834
12120.0,0.597842,0.939338
12130.0,0.591163,0.936778
12140.0,0.584441,0.934156
12150.0,0.577678,0.931471
12160.0,0.570873,0.928724
12170.0,0.564027,0.925914
12180.0,0.55714,0.923042
12190.0,0.550213,0.920107
12200.0,0.543247,0.917111
12210.0,0.536241,0.914053
12220.0,0.529197,0.910933
12230.0,0.522114,0.907752
12240.0,0.514993,0.90451
12250.0,0.507835,0.901206
12260.0,0.500641,0.897842
12270.0,0.493409,0.894416
12280.0,0.486142,0.89093
12290.0,0.478839,0.887384
12300.0,0.471502,0.883778
12310.0,0.46413,0.880111
12320.0,0.456723,0.876385
12330.0,0.449284,0.8726
12340.0,0.441811,0.868754
12350.0,0.434306,0.86485
12360.0,0.426769,0.860887
12370.0,0.4192,0.856865
12380.0,0.4116,0.852785
12390.0,0.40397,0.848647
12400.0,0.39631,0.84445
12410.0,0.38862,0.840196
12420.0,0.380902,0.835885
12430.0,0.373155,0.831516
12440.0,0.36538,0.82709
12450.0,0.357577,0.822608
12460.0,0.349748,0.818069
12470.0,0.341893,0.813474
12480.0,0.334012,0.808823
12490.0,0.326105,0.804116
12500.0,0.318174,0.799354
12510.0,0.310219,0.794537
12520.0,0.30224,0.789665
12530.0,0.294238,0.784739
12540.0,0.286213,0.779759
12550.0,0.278167,0.774725
12560.0,0.270099,0.769637
12570.0,0.26201,0.764496
12580.0,0.253901,0.759302
12590.0,0.245772,0.754055
12600.0,0.237624,0.748756
12610.0,0.229457,0.743406
12620.0,0.221272,0.738003
12630.0,0.21307,0.732549
12640.0,0.20485,0.727045
12650.0,0.196615,0.721489
12660.0,0.188363,0.715884
12670.0,0.180097,0.710228
12680.0,0.171815,0.704523
12690.0,0.16352,0.698769
12700.0,0.155211,0.692965
12710.0,0.146889,0.687114
12720.0,0.138555,0.681214
12730.0,0.130209,0.675266
12740.0,0.121852,0.669271
12750.0,0.113485,0.663229
12760.0,0.105107,0.657141
12770.0,0.09672,0.651006
12780.0,0.088324,0.644825
12790.0,0.07992,0.638599
12800.0,0.071509,0.632328
12810.0,0.06309,0.626012
12820.0,0.054665,0.619652
12830.0,0.046234,0.613248
12840.0,0.037798,0.606801
12850.0,0.029357,0.600311
12860.0,0.020912,0.593778
12870.0,0.012464,0.587203
12880.0,0.004013,0.580586
12890.0,-0.00444,0.573928
12900.0,-0.012895,0.567229
12910.0,-0.021351,0.560489
12920.0,-0.029808,0.55371
12930.0,-0.038264,0.546891
12940.0,-0.04672,0.540033
12950.0,-0.055174,0.533136
12960.0,-0.063626,0.526201
12970.0,-0.072075,0.519228
12980.0,-0.080521,0.512218
12990.0,-0.088964,0.505171
13000.0,-0.097401,0.498088
13010.0,-0.105834,0.490968
13020.0,-0.114262,0.483814
13030.0,-0.122682,0.476624
13040.0,-0.131096,0.4694
13050.0,-0.139503,0.462142
13060.0,-0.147901,0.45485
13070.0,-0.156291,0.447525
13080.0,-0.164671,0.440168
13090.0,-0.173042,0.432778
13100.0,-0.181402,0.425357
13110.0,-0.18975,0.417905
13120.0,-0.198087,0.410422
13130.0,-0.206412,0.40291
13140.0,-0.214723,0.395367
13150.0,-0.223021,0.387796
13160.0,-0.231305,0.380196
13170.0,-0.239574,0.372568
13180.0,-0.247827,0.364912
13190.0,-0.256065,0.35723
13200.0,-0.264285,0.34952
13210.0,-0.272489,0.341785
13220.0,-0.280674,0.334025
13230.0,-0.288841,0.326239
13240.0,-0.296989,0.318429
13250.0,-0.305117,0.310596
13260.0,-0.313225,0.302738
13270.0,-0.321312,0.294859
13280.0,-0.329378,0.286956
13290.0,-0.337421,0.279033
13300.0,-0.345442,0.271087
13310.0,-0.35344,0.263122
13320.0,-0.361413,0.255136
13330.0,-0.369362,0.247131
13340.0,-0.377286,0.239106
13350.0,-0.385184,0.231064
13360.0,-0.393056,0.223003
13370.0,-0.400901,0.214925
13380.0,-0.408718,0.20683
13390.0,-0.416508,0.198719
13400.0,-0.424268,0.190593
13410.0,-0.432,0.182451
13420.0,-0.439701,0.174295
13430.0,-0.447372,0.166125
13440.0,-0.455012,0.157941
13450.0,-0.462621,0.149745
13460.0,-0.470197,0.141536
13470.0,-0.477741,0.133316
13480.0,-0.485251,0.125085
13490.0,-0.492727,0.116843
13500.0,-0.500169,0.108591
13510.0,-0.507576,0.10033
13520.0,-0.514947,0.09206
13530.0,-0.522282,0.083782
13540.0,-0.52958,0.075496
13550.0,-0.536841,0.067203
13560.0,-0.544064,0.058904
13570.0,-0.551249,0.050599
13580.0,-0.558394,0.042288
13590.0,-0.5655,0.033973
13600.0,-0.572566,0.025654
13610.0,-0.579591,0.017331
13620.0,-0.586575,0.009006
13630.0,-0.593517,0.000678
13640.0,-0.600417,-0.007652
13650.0,-0.607274,-0.015982
13660.0,-0.614088,-0.024314
13670.0,-0.620858,-0.032645
13680.0,-0.627583,-0.040976
13690.0,-0.634264,-0.049305
13700.0,-0.640899,-0.057633
13710.0,-0.647487,-0.065958
13720.0,-0.65403,-0.07428
13730.0,-0.660525,-0.082598
13740.0,-0.666973,-0.090912
13750.0,-0.673372,-0.099222
13760.0,-0.679723,-0.107526
13770.0,-0.686025,-0.115824
13780.0,-0.692277,-0.124115
13790.0,-0.698479,-0.132399
13800.0,-0.704631,-0.140675
13810.0,-0.710731,-0.148943
13820.0,-0.71678,-0.157202
13830.0,-0.722777,-0.165451
13840.0,-0.728721,-0.17369
13850.0,-0.734612,-0.181918
13860.0,-0.740449,-0.190134
13870.0,-0.746233,-0.198339
13880.0,-0.751962,-0.206531
13890.0,-0.757636,-0.214709
13900.0,-0.763255,-0.222874
13910.0,-0.768817,-0.231025
13920.0,-0.774324,-0.23916
13930.0,-0.779774,-0.24728
13940.0,-0.785166,-0.255384
13950.0,-0.790501,-0.26347
13960.0,-0.795778,-0.27154
13970.0,-0.800996,-0.279591
13980.0,-0.806155,-0.287624
13990.0,-0.811255,-0.295637
14000.0,-0.816295,-0.303631
14010.0,-0.821275,-0.311604
14020.0,-0.826194,-0.319556
14030.0,-0.831052,-0.327487
14040.0,-0.835849,-0.335395
14050.0,-0.840583,-0.343281
14060.0,-0.845256,-0.351144
14070.0,-0.849865,-0.358982
14080.0,-0.854412,-0.366796
14090.0,-0.858895,-0.374585
14100.0,-0.863314,-0.382348
14110.0,-0.867669,-0.390085
14120.0,-0.871959,-0.397795
14130.0,-0.876185,-0.405478
14140.0,-0.880345,-0.413132
14150.0,-0.884439,-0.420758
14160.0,-0.888468,-0.428355
14170.0,-0.892429,-0.435922
14180.0,-0.896325,-0.443459
14190.0,-0.900153,-0.450965
14200.0,-0.903913,-0.458439
14210.0,-0.907606,-0.465882
14220.0,-0.911231,-0.473291
14230.0,-0.914787,-0.480668
14240.0,-0.918275,-0.488011
14250.0,-0.921693,-0.495319
14260.0,-0.925043,-0.502593
14270.0,-0.928322,-0.509832
14280.0,-0.931532,-0.517034
14290.0,-0.934671,-0.5242
14300.0,-0.93774,-0.531329
14310.0,-0.940738,-0.53842
14320.0,-0.943665,-0.545473
14330.0,-0.94652,-0.552488
14340.0,-0.949304,-0.559463
14350.0,-0.952016,-0.566398
14360.0,-0.954656,-0.573293
14370.0,-0.957223,-0.580147
14380.0,-0.959718,-0.58696
14390.0,-0.96214,-0.593731
14400.0,-0.964488,-0.600459
14410.0,-0.966764,-0.607145
14420.0,-0.968965,-0.613787
14430.0,-0.971093,-0.620385
14440.0,-0.973147,-0.626938
14450.0,-0.975127,-0.633447
14460.0,-0.977032,-0.639909
14470.0,-0.978862,-0.646326
14480.0,-0.980618,-0.652696
14490.0,-0.982299,-0.659019
14500.0,-0.983904,-0.665295
14510.0,-0.985434,-0.671522
14520.0,-0.986889,-0.677701
14530.0,-0.988268,-0.683831
14540.0,-0.989571,-0.689911
14550.0,-0.990798,-0.695941
14560.0,-0.991948,-0.701921
14570.0,-0.993023,-0.70785
14580.0,-0.994021,-0.713727
14590.0,-0.994942,-0.719552
14600.0,-0.995787,-0.725325
14610.0,-0.996555,-0.731045
14620.0,-0.997246,-0.736712
14630.0,-0.99786,-0.742325
14640.0,-0.998397,-0.747883
14650.0,-0.998856,-0.753387
14660.0,-0.999239,-0.758836
14670.0,-0.999543,-0.764229
14680.0,-0.999771,-0.769566
14690.0,-0.999921,-0.774847
14700.0,-0.999993,-0.780071
14710.0,-0.999987,-0.785237
14720.0,-0.999904,-0.790346
14730.0,-0.999743,-0.795396
14740.0,-0.999504,-0.800388
14750.0,-0.999188,-0.805321
14760.0,-0.998793,-0.810195
14770.0,-0.998321,-0.815008
14780.0,-0.99777,-0.819762
14790.0,-0.997142,-0.824455
14800.0,-0.996435,-0.829086
14810.0,-0.995651,-0.833657
14820.0,-0.994789,-0.838165
14830.0,-0.993849,-0.842612
14840.0,-0.992831,-0.846996
14850.0,-0.991735,-0.851316
14860.0,-0.990561,-0.855574
14870.0,-0.98931,-0.859768
14880.0,-0.987981,-0.863898
14890.0,-0.986574,-0.867964
14900.0,-0.985089,-0.871965
14910.0,-0.983527,-0.875901
14920.0,-0.981887,-0.879771
14930.0,-0.98017,-0.883576
14940.0,-0.978376,-0.887315
14950.0,-0.976504,-0.890987
14960.0,-0.974555,-0.894592
14970.0,-0.972529,-0.898131
14980.0,-0.970426,-0.901602
14990.0,-0.968246,-0.905006
15000.0,-0.965989,-0.908341
15010.0,-0.963656,-0.911609
15020.0,-0.961246,-0.914807
15030.0,-0.95876,-0.917937
15040.0,-0.956198,-0.920998
15050.0,-0.953559,-0.92399
15060.0,-0.950845,-0.926912
15070.0,-0.948055,-0.929763
15080.0,-0.945189,-0.932545
15090.0,-0.942248,-0.935256
15100.0,-0.939232,-0.937897
15110.0,-0.936141,-0.940466
15120.0,-0.932975,-0.942964
15130.0,-0.929734,-0.945391
15140.0,-0.926419,-0.947747
15150.0,-0.92303,-0.95003
15160.0,-0.919566,-0.952241
15170.0,-0.916029,-0.95438
15180.0,-0.912419,-0.956446
15190.0,-0.908735,-0.95844
15200.0,-0.904978,-0.96036
15210.0,-0.901148,-0.962208
15220.0,-0.897245,-0.963982
15230.0,-0.893271,-0.965682
15240.0,-0.889224,-0.967309
15250.0,-0.885105,-0.968862
15260.0,-0.880915,-0.970341
15270.0,-0.876654,-0.971746
15280.0,-0.872322,-0.973076
15290.0,-0.867919,-0.974332
15300.0,-0.863446,-0.975513
15310.0,-0.858903,-0.976619
15320.0,-0.854291,-0.977651
15330.0,-0.849609,-0.978607
15340.0,-0.844858,-0.979488
15350.0,-0.840038,-0.980294
15360.0,-0.83515,-0.981025
15370.0,-0.830193,-0.98168
15380.0,-0.82517,-0.982259
15390.0,-0.820079,-0.982763
15400.0,-0.81492,-0.98319
15410.0,-0.809696,-0.983542
15420.0,-0.804405,-0.983818
15430.0,-0.799048,-0.984018
15440.0,-0.793626,-0.984142
15450.0,-0.788139,-0.984189
15460.0,-0.782587,-0.984161
15470.0,-0.776971,-0.984056
15480.0,-0.771291,-0.983875
15490.0,-0.765548,-0.983617
15500.0,-0.759741,-0.983283
15510.0,-0.753872,-0.982873
15520.0,-0.747941,-0.982386
15530.0,-0.741948,-0.981823
15540.0,-0.735894,-0.981184
15550.0,-0.729779,-0.980468
15560.0,-0.723604,-0.979675
15570.0,-0.717369,-0.978806
15580.0,-0.711074,-0.977861
15590.0,-0.704721,-0.97684
15600.0,-0.698308,-0.975742
15610.0,-0.691838,-0.974567
15620.0,-0.685311,-0.973317
15630.0,-0.678726,-0.97199
15640.0,-0.672084,-0.970587
15650.0,-0.665387,-0.969108
15660.0,-0.658634,-0.967553
15670.0,-0.651826,-0.965922
15680.0,-0.644964,-0.964215
15690.0,-0.638047,-0.962432
15700.0,-0.631077,-0.960574
15710.0,-0.624054,-0.95864
15720.0,-0.616979,-0.95663
15730.0,-0.609852,-0.954545
15740.0,-0.602673,-0.952385
15750.0,-0.595444,-0.95015
15760.0,-0.588164,-0.947839
15770.0,-0.580835,-0.945454
15780.0,-0.573457,-0.942993
15790.0,-0.56603,-0.940459
15800.0,-0.558555,-0.937849
15810.0,-0.551033,-0.935166
15820.0,-0.543464,-0.932408
15830.0,-0.535849,-0.929576
15840.0,-0.528188,-0.926671
15850.0,-0.520482,-0.923691
15860.0,-0.512732,-0.920639
15870.0,-0.504938,-0.917513
15880.0,-0.497101,-0.914314
15890.0,-0.489221,-0.911042
15900.0,-0.481299,-0.907697
15910.0,-0.473336,-0.90428
15920.0,-0.465332,-0.900791
15930.0,-0.457288,-0.89723
15940.0,-0.449205,-0.893597
15950.0,-0.441083,-0.889893
15960.0,-0.432922,-0.886118
15970.0,-0.424724,-0.882271
15980.0,-0.41649,-0.878354
15990.0,-0.408219,-0.874366
16000.0,-0.399912,-0.870308
16010.000000000002,-0.391571,-0.86618
16020.0,-0.383195,-0.861983
16030.000000000002,-0.374786,-0.857716
16040.0,-0.366343,-0.85338
16050.0,-0.357869,-0.848975
16059.999999999998,-0.349363,-0.844502
16070.0,-0.340826,-0.839961
16079.999999999998,-0.332259,-0.835352
16090.0,-0.323663,-0.830675
16100.000000000002,-0.315038,-0.825932
16110.0,-0.306385,-0.821121
16120.000000000002,-0.297704,-0.816244
16129.999999999998,-0.288996,-0.811301
16140.0,-0.280263,-0.806292
16149.999999999998,-0.271504,-0.801217
16160.0,-0.262721,-0.796078
16170.000000000002,-0.253914,-0.790874
16180.0,-0.245084,-0.785605
16190.000000000002,-0.236231,-0.780273
16200.0,-0.227357,-0.774877
16210.0,-0.218462,-0.769418
16219.999999999998,-0.209546,-0.763896
16230.0,-0.200611,-0.758311
16239.999999999998,-0.191657,-0.752665
16250.0,-0.182685,-0.746957
16260.000000000002,-0.173696,-0.741188
16270.0,-0.16469,-0.735359
16280.000000000002,-0.155669,-0.729469
16290.0,-0.146632,-0.723519
16300.0,-0.137581,-0.71751
16309.999999999998,-0.128516,-0.711442
16320.0,-0.119439,-0.705315
16329.999999999998,-0.110349,-0.699131
16340.0,-0.101248,-0.692889
16350.000000000002,-0.092137,-0.686589
16360.0,-0.083016,-0.680233
16370.000000000002,-0.073885,-0.673821
16379.999999999998,-0.064747,-0.667353
16390.0,-0.0556,-0.66083
16400.0,-0.046447,-0.654253
16410.0,-0.037288,-0.647621
16420.0,-0.028124,-0.640935
16430.0,-0.018955,-0.634196
16440.0,-0.009783,-0.627405
16450.0,-0.000608,-0.620561
16460.0,0.00857,-0.613666
16470.0,0.017749,-0.606719
